       0.0   44 29 54   10   26 **
       0.0   43 37 **   10   27 **
       0.0   42 45 **   10   27 **
       0.0   41 53 **   10   27 **
       0.0   41  1 **   10   27 **
       0.0   40 10 **   10   27 **
       0.0   39 18 **   10   27 **
       0.0   38 26 **   10   27 **
       0.0   37 34 **   10   27 **
       0.0   36 42 **   10   27 **
       0.0   35 51 **   10   27 **
       0.0   34 59 **   10   28 **
       0.0   34  7 **   10   28 **
       0.0   33 15 **   10   28 **
       0.0   32 23 **   10   28 **
       0.0   31 32 **   10   29 **
       0.0   30 40 **   10   29 **
       0.0   29 48 **   10   29 **
       0.0   28 56 **   10   29 **
       0.0   28  4 **   10   29 **
       0.0   27 13 **   10   29 **
       0.0   26 21 **   10   29 **
       0.0   25 29 **   10   29 **
       0.0   24 37 **   10   29 **
       0.0   23 45 **   10   30 **
       0.0   22 54 **   10   30 **
       0.0   22  2 **   10   30 **
       0.0   21 10 **   10   30 **
       0.0   20 18 **   10   30 **
       0.0   19 26 **   10   31 **
       0.0   18 35 **   10   31 **
       0.0   17 43 **   10   31 **
       0.0   16 51 **   10   31 **
       0.0   15 59 **   10   31 **
       0.0   15  7 **   10   31 **
       0.0   14 16 **   10   31 **
       0.0   13 24 **   10   31 **
       0.0   12 32 **   10   31 **
       0.0   11 40 **   10   32 **
       0.0   10 48 **   10   32 **
       0.0    9 57 **   10   32 **
       0.0    9  5 **   10   32 **
       0.0    8 13 **   10   33 **
       0.0    7 21 **   10   33 **
       0.0    6 29 **   10   33 **
       0.0    5 38 **   10   33 **
       0.0    4 46 **   10   33 **
       0.0    3 54 **   10   33 **
       0.0    3  2 **   10   33 **
       0.0    2 11 **   10   33 **
       0.0    1 19 **   10   34 **
       0.0    0 27 **   10   34 **
       0.0   59 35 **   10   34 **
       0.0   58 43 **   10   34 **
       0.0   57 52 **   10   34 **
       0.0   57  0 **   10   34 **
       0.0   56  8 **   10   35 **
       0.0   55 16 **   10   35 **
       0.0   54 24 **   10   35 **
       0.0   53 33 **   10   35 **
       0.0   52 41 **   10   35 **
       0.0   51 49 **   10   35 **
       0.0   50 57 **   10   35 **
       0.0   50  5 **   10   35 **
       0.0   49 14 **   10   36 **
       0.0   48 22 **   10   36 **
       0.0   47 30 **   10   36 **
       0.0   46 38 **   10   36 **
       0.0   45 46 **   10   36 **
       0.0   44 55 **   10   36 **
       0.0   44  3 **   10   37 **
       0.0   43 11 **   10   37 **
       0.0   42 19 **   10   37 **
       0.0   41 27 **   10   37 **
       0.0   40 36 **   10   37 **
       0.0   39 44 **   10   37 **
       0.0   38 52 **   10   37 **
       0.0   38  0 **   10   37 **
       0.0   37  8 **   10   37 **
       0.0   36 17 **   10   38 **
       0.0   35 25 **   10   38 **
       0.0   34 33 **   10   38 **
       0.0   33 41 **   10   38 **
       0.0   32 49 **   10   38 **
       0.0   31 58 **   10   38 **
       0.0   31  6 **   10   39 **
       0.0   30 14 **   10   39 **
       0.0   29 22 **   10   39 **
       0.0   28 30 **   10   39 **
       0.0   27 39 **   10   39 **
       0.0   26 47 **   10   39 **
       0.0   25 55 **   10   39 **
       0.0   25  3 **   10   39 **
       0.0   24 11 **   10   39 **
       0.0   23 20 **   10   39 **
       0.0   22 28 **   10   39 **
       0.0   21 36 **   10   40 **
       0.0   20 44 **   10   40 **
       0.0   19 53 **   10   40 **
       0.0   19  1 **   10   40 **
       0.0   18  9 **   10   40 **
       0.0   17 17 **   10   40 **
       0.0   16 25 **   10   40 **
       0.0   15 34 **   10   40 **
       0.0   14 42 **   10   40 **
       0.0   13 50 **   10   40 **
       0.0   12 58 **   10   40 **
       0.0   12  6 **   10   41 **
       0.0   11 15 **   10   41 **
       0.0   10 23 **   10   41 **
       0.0    9 31 **   10   41 **
       0.0    8 39 **   10   41 **
       0.0    7 47 **   10   41 **
       0.0    6 56 **   10   41 **
       0.0    6  4 **   10   41 **
       0.0    5 12 **   10   41 **
       0.0    4 20 **   10   41 **
       0.0    3 28 **   10   41 **
       0.0    2 37 **   10   41 **
       0.0    1 45 **   10   41 **
       0.0    0 53 **   10   42 **
       0.0    0  1 **   10   42 **
       0.0   59  9 **   10   42 **
       0.0   58 18 **   10   42 **
       0.0   57 26 **   10   42 **
       0.0   56 34 **   10   42 **
       0.0   55 42 **   10   42 **
       0.0   54 50 **   10   42 **
       0.0   53 59 **   10   43 21
       0.0   53  7 **   10   43  4
       0.0   52 15 **   10   42 **
       0.0   51 23 **   10   42 **
       0.0   50 31 **   10   43 **
       0.0   49 40 **   10   43 **
       0.0   48 48 **   10   43 **
       0.0   47 56 **   10   43 **
       0.0   47  4 **   10   43 **
       0.0   46 12 **   10   43 **
       0.0   45 21 **   10   43 **
       0.0   44 29 **   10   43 **
       0.0   43 37 **   10   43 **
       0.0   42 45 **   10   43 **
       0.0   41 54 71   10   43 **
       0.0   41  2 **   10   43 **
       0.0   40 10 **   10   43 **
       0.0   39 18 **   10   43 **
       0.0   38 26 **   10   43 **
       0.0   37 35 **   10   44 **
       0.0   36 43 **   10   44 **
       0.0   35 51 **   10   44 **
       0.0   34 59 **   10   44 **
       0.0   34  7 **   10   44 **
       0.0   33 16 **   10   44 **
       0.0   32 24 **   10   44 **
       0.0   31 32 **   10   45 **
       0.0   30 40 **   10   45 **
       0.0   29 48 **   10   45 **
       0.0   28 57 **   10   45 **
       0.0   28  5 **   10   45 **
       0.0   27 13 **   10   45 **
       0.0   26 21 **   10   45 **
       0.0   25 29 **   10   45 **
       0.0   24 38 **   10   45 **
       0.0   23 46 **   10   45 **
       0.0   22 54 **   10   45 **
       0.0   22  2 **   10   45 **
       0.0   21 10 **   10   46 **
       0.0   20 19 **   10   46 **
       0.0   19 27 **   10   46 **
       0.0   18 35 **   10   46 **
       0.0   17 43 **   10   46 **
       0.0   16 51 **   10   46 **
       0.0   16  0 **   10   46 **
       0.0   15  8 **   10   46 **
       0.0   14 16 **   10   46 **
       0.0   13 24 **   10   46 **
       0.0   12 32 **   10   46 **
       0.0   11 41 **   10   46 **
       0.0   10 49 **   10   47 **
       0.0    9 57 **   10   47 **
       0.0    9  5 **   10   47 **
       0.0    8 13 **   10   47 **
       0.0    7 22 **   10   47 **
       0.0    6 30 **   10   47 **
       0.0    5 38 **   10   47 **
       0.0    4 46 **   10   47 **
       0.0    3 54 **   10   48 **
       0.0    3  3 **   10   48 **
       0.0    2 11 **   10   48 **
       0.0    1 19 **   10   48 **
       0.0    0 27 **   10   48 **
       0.0   59 36 **   10   48 **
       0.0   58 44 **   10   48 **
       0.0   57 52 **   10   49 **
       0.0   57  0 **   10   49 **
       0.0   56  8 **   10   49 **
       0.0   55 17 **   10   49 **
       0.0   54 25 **   10   49 **
       0.0   53 33 **   10   49 **
       0.0   52 41 **   10   49 **
       0.0   51 49 **   10   49 **
       0.0   50 58 **   10   49 **
       0.0   50  6 **   10   50 **
       0.0   49 14 **   10   50 **
       0.0   48 22 **   10   50 **
       0.0   47 30 **   10   50 **
       0.0   46 39 **   10   51 **
       0.0   45 47 **   10   51 **
       0.0   44 55 **   10   51 **
       0.0   44  3 **   10   51 **
       0.0   43 11 **   10   51 **
       0.0   42 20 **   10   51 **
       0.0   41 28 **   10   51 **
       0.0   40 36 **   10   51 **
       0.0   39 44 **   10   52 **
       0.0   38 52 **   10   52 **
       0.0   38  1 **   10   52 **
       0.0   37  9 **   10   52 **
       0.0   36 17 **   10   52 **
       0.0   35 25 **   10   53 **
       0.0   34 33 **   10   53 **
       0.0   33 42 **   10   53 **
       0.0   32 50 **   10   53 **
       0.0   31 58 **   10   53 **
       0.0   31  6 **   10   53 **
       0.0   30 14 **   10   53 **
       0.0   29 23 **   10   54 **
       0.0   28 31 **   10   54 **
       0.0   27 39 **   10   54 **
       0.0   26 47 **   10   54 **
       0.0   25 55 **   10   54 **
       0.0   25  4 **   10   54 **
       0.0   24 12 **   10   54 **
       0.0   23 20 **   10   55 **
