 10&30&$-$& 34.9& 36&30&$-$& 40.7& 62&30&$-$& 38.3& 88&30&$-$& 28.1&114&30&$-$& 12.2&140&30&$+$&  6.1&166&30&$+$& 23.2\\
 11&00&$-$& 35.1& 37&00&$-$& 40.7& 63&00&$-$& 38.2& 89&00&$-$& 27.8&115&00&$-$& 11.9&141&00&$+$&  6.5&167&00&$+$& 23.5\\
 11&30&$-$& 35.3& 37&30&$-$& 40.8& 63&30&$-$& 38.0& 89&30&$-$& 27.6&115&30&$-$& 11.6&141&30&$+$&  6.8&167&30&$+$& 23.8\\[1ex]
 12&00&$-$& 35.4& 38&00&$-$& 40.8& 64&00&$-$& 37.9& 90&00&$-$& 27.3&116&00&$-$& 11.2&142&00&$+$&  7.2&168&00&$+$& 24.1\\
 12&30&$-$& 35.6& 38&30&$-$& 40.8& 64&30&$-$& 37.8& 90&30&$-$& 27.1&116&30&$-$& 10.9&142&30&$+$&  7.5&168&30&$+$& 24.4\\
 13&00&$-$& 35.8& 39&00&$-$& 40.8& 65&00&$-$& 37.6& 91&00&$-$& 26.8&117&00&$-$& 10.5&143&00&$+$&  7.9&169&00&$+$& 24.7\\
 13&30&$-$& 36.0& 39&30&$-$& 40.9& 65&30&$-$& 37.5& 91&30&$-$& 26.5&117&30&$-$& 10.2&143&30&$+$&  8.2&169&30&$+$& 24.9\\
 14&00&$-$& 36.1& 40&00&$-$& 40.9& 66&00&$-$& 37.3& 92&00&$-$& 26.2&118&00&$-$&  9.8&144&00&$+$&  8.6&170&00&$+$& 25.2\\
 14&30&$-$& 36.3& 40&30&$-$& 40.9& 66&30&$-$& 37.2& 92&30&$-$& 26.0&118&30&$-$&  9.5&144&30&$+$&  8.9&170&30&$+$& 25.5\\[1ex]
 15&00&$-$& 36.5& 41&00&$-$& 40.9& 67&00&$-$& 37.0& 93&00&$-$& 25.7&119&00&$-$&  9.1&145&00&$+$&  9.3&171&00&$+$& 25.8\\
 15&30&$-$& 36.6& 41&30&$-$& 40.9& 67&30&$-$& 36.9& 93&30&$-$& 25.4&119&30&$-$&  8.8&145&30&$+$&  9.6&171&30&$+$& 26.1\\
 16&00&$-$& 36.8& 42&00&$-$& 40.9& 68&00&$-$& 36.7& 94&00&$-$& 25.1&120&00&$-$&  8.4&146&00&$+$& 10.0&172&00&$+$& 26.3\\
 16&30&$-$& 36.9& 42&30&$-$& 40.9& 68&30&$-$& 36.6& 94&30&$-$& 24.8&120&30&$-$&  8.1&146&30&$+$& 10.3&172&30&$+$& 26.6\\
 17&00&$-$& 37.1& 43&00&$-$& 40.9& 69&00&$-$& 36.4& 95&00&$-$& 24.6&121&00&$-$&  7.7&147&00&$+$& 10.6&173&00&$+$& 26.9\\
 17&30&$-$& 37.2& 43&30&$-$& 40.9& 69&30&$-$& 36.2& 95&30&$-$& 24.3&121&30&$-$&  7.4&147&30&$+$& 11.0&173&30&$+$& 27.1\\[1ex]
 18&00&$-$& 37.4& 44&00&$-$& 40.9& 70&00&$-$& 36.1& 96&00&$-$& 24.0&122&00&$-$&  7.0&148&00&$+$& 11.3&174&00&$+$& 27.4\\
 18&30&$-$& 37.5& 44&30&$-$& 40.9& 70&30&$-$& 35.9& 96&30&$-$& 23.7&122&30&$-$&  6.7&148&30&$+$& 11.7&174&30&$+$& 27.7\\
 19&00&$-$& 37.7& 45&00&$-$& 40.8& 71&00&$-$& 35.7& 97&00&$-$& 23.4&123&00&$-$&  6.3&149&00&$+$& 12.0&175&00&$+$& 27.9\\
 19&30&$-$& 37.8& 45&30&$-$& 40.8& 71&30&$-$& 35.6& 97&30&$-$& 23.1&123&30&$-$&  6.0&149&30&$+$& 12.4&175&30&$+$& 28.2\\
 20&00&$-$& 37.9& 46&00&$-$& 40.8& 72&00&$-$& 35.4& 98&00&$-$& 22.8&124&00&$-$&  5.6&150&00&$+$& 12.7&176&00&$+$& 28.5\\
 20&30&$-$& 38.1& 46&30&$-$& 40.8& 72&30&$-$& 35.2& 98&30&$-$& 22.5&124&30&$-$&  5.3&150&30&$+$& 13.0&176&30&$+$& 28.7\\[1ex]
 21&00&$-$& 38.2& 47&00&$-$& 40.7& 73&00&$-$& 35.0& 99&00&$-$& 22.2&125&00&$-$&  4.9&151&00&$+$& 13.4&177&00&$+$& 29.0\\
 21&30&$-$& 38.3& 47&30&$-$& 40.7& 73&30&$-$& 34.8& 99&30&$-$& 21.9&125&30&$-$&  4.6&151&30&$+$& 13.7&177&30&$+$& 29.2\\
 22&00&$-$& 38.5& 48&00&$-$& 40.7& 74&00&$-$& 34.7&100&00&$-$& 21.6&126&00&$-$&  4.2&152&00&$+$& 14.0&178&00&$+$& 29.5\\
 22&30&$-$& 38.6& 48&30&$-$& 40.6& 74&30&$-$& 34.5&100&30&$-$& 21.3&126&30&$-$&  3.9&152&30&$+$& 14.4&178&30&$+$& 29.7\\
 23&00&$-$& 38.7& 49&00&$-$& 40.6& 75&00&$-$& 34.3&101&00&$-$& 21.0&127&00&$-$&  3.5&153&00&$+$& 14.7&179&00&$+$& 30.0\\
 23&30&$-$& 38.8& 49&30&$-$& 40.5& 75&30&$-$& 34.1&101&30&$-$& 20.7&127&30&$-$&  3.1&153&30&$+$& 15.0&179&30&$+$& 30.2\\[1ex]
 24&00&$-$& 38.9& 50&00&$-$& 40.5& 76&00&$-$& 33.9&102&00&$-$& 20.4&128&00&$-$&  2.8&154&00&$+$& 15.4&180&00&$+$& 30.4\\
 24&30&$-$& 39.0& 50&30&$-$& 40.4& 76&30&$-$& 33.7&102&30&$-$& 20.1&128&30&$-$&  2.4&154&30&$+$& 15.7&180&30&$+$& 30.7\\
 25&00&$-$& 39.1& 51&00&$-$& 40.4& 77&00&$-$& 33.5&103&00&$-$& 19.8&129&00&$-$&  2.1&155&00&$+$& 16.0&181&00&$+$& 30.9\\
 25&30&$-$& 39.2& 51&30&$-$& 40.3& 77&30&$-$& 33.3&103&30&$-$& 19.5&129&30&$-$&  1.7&155&30&$+$& 16.4&181&30&$+$& 31.1\\
 26&00&$-$& 39.3& 52&00&$-$& 40.3& 78&00&$-$& 33.1&104&00&$-$& 19.1&130&00&$-$&  1.4&156&00&$+$& 16.7&182&00&$+$& 31.4\\
