 2459510.5 -16.7136  4.4621   0.409064713030   430.4161   3.4161 -0.0058
 2459511.5 -16.6999  4.4123   0.409064465373   430.4761   3.3660 -0.0057
 2459512.5 -16.6541  4.3726   0.409064266589   430.5490   3.3259 -0.0057
 2459513.5 -16.5876  4.3475   0.409064138837   430.6302   3.3004 -0.0057
 2459514.5 -16.5144  4.3396   0.409064094072   430.7142   3.2921 -0.0057
 2459515.5 -16.4497  4.3488   0.409064132781   430.7948   3.3010 -0.0057
 2459516.5 -16.4080  4.3728   0.409064243057   430.8664   3.3247 -0.0057
 2459517.5 -16.4015  4.4065   0.409064399974   430.9240   3.3580 -0.0057
 2459518.5 -16.4375  4.4420   0.409064565898   430.9648   3.3933 -0.0058
 2459519.5 -16.5153  4.4696   0.409064693397   430.9888   3.4208 -0.0058
 2459520.5 -16.6233  4.4790   0.409064732933   431.0008   3.4302 -0.0058
 2459521.5 -16.7377  4.4625   0.409064646541   431.0100   3.4136 -0.0058
 2459522.5 -16.8260  4.4181   0.409064425011   431.0296   3.3691 -0.0057
 2459523.5 -16.8565  4.3524   0.409064100359   431.0720   3.3032 -0.0057
 2459524.5 -16.8113  4.2799   0.409063742608   431.1445   3.2303 -0.0056
 2459525.5 -16.6953  4.2181   0.409063436877   431.2452   3.1681 -0.0055
 2459526.5 -16.5357  4.1810   0.409063250930   431.3634   3.1304 -0.0055
 2459527.5 -16.3711  4.1742   0.409063211501   431.4837   3.1230 -0.0055
 2459528.5 -16.2372  4.1939   0.409063300821   431.5919   3.1422 -0.0055
 2459529.5 -16.1570  4.2301   0.409063470309   431.6788   3.1780 -0.0055
 2459530.5 -16.1375  4.2706   0.409063660198   431.7417   3.2182 -0.0056
 2459531.5 -16.1722  4.3040   0.409063815904   431.7829   3.2514 -0.0056
 2459532.5 -16.2452  4.3221   0.409063897800   431.8088   3.2694 -0.0056
 2459533.5 -16.3364  4.3208   0.409063885047   431.8274   3.2680 -0.0056
 2459534.5 -16.4250  4.2995   0.409063775431   431.8469   3.2465 -0.0056
 2459535.5 -16.4932  4.2610   0.409063582854   431.8745   3.2080 -0.0056
 2459536.5 -16.5278  4.2109   0.409063333381   431.9153   3.1576 -0.0055
 2459537.5 -16.5221  4.1558   0.409063060352   431.9722   3.1023 -0.0054
 2459538.5 -16.4757  4.1032   0.409062799111   432.0453   3.0493 -0.0054
 2459539.5 -16.3945  4.0597   0.409062581955   432.1322   3.0054 -0.0053
 2459540.5 -16.2894  4.0304   0.409062433852   432.2288   2.9757 -0.0053
 2459541.5 -16.1742  4.0184   0.409062369419   432.3294   2.9632 -0.0053
 2459542.5 -16.0644  4.0242   0.409062391274   432.4280   2.9685 -0.0053
 2459543.5 -15.9746  4.0458   0.409062489554   432.5187   2.9896 -0.0053
 2459544.5 -15.9168  4.0786   0.409062642392   432.5967   3.0220 -0.0054
 2459545.5 -15.8986  4.1159   0.409062817245   432.6590   3.0591 -0.0054
 2459546.5 -15.9213  4.1494   0.409062973436   432.7050   3.0924 -0.0054
 2459547.5 -15.9774  4.1700   0.409063066900   432.7376   3.1128 -0.0054
 2459548.5 -16.0497  4.1695   0.409063058473   432.7637   3.1122 -0.0054
 2459549.5 -16.1115  4.1435   0.409062926040   432.7939   3.0860 -0.0054
 2459550.5 -16.1313  4.0937   0.409062678126   432.8406   3.0359 -0.0054
 2459551.5 -16.0826  4.0297   0.409062361936   432.9146   2.9716 -0.0053
 2459552.5 -15.9556  3.9679   0.409062056232   433.0197   2.9093 -0.0052
