106032  21 28 48.3 +70 36 41  3.23 -0.201 P B2IIIv SB   
106039  21 29 22.6 -21 45 24  4.50  0.889   K0III       
106278  21 32 09.8 -05 31 12  2.90  0.828   G0Ib        
106481  21 34 24.9 +45 38 35  3.98  0.885   G8III       
106985  21 40 43.6 -16 36 36  3.69  0.320   A7III:mp    
107089  21 42 43.0 -77 20 17  3.73  1.008 D K0III       
107259  21 43 51.6 +58 49 59  4.23  2.242 P M2Ia        
107310  21 44 39.5 +28 47 42  4.49  0.512   F6V         
107315  21 44 45.0 +09 55 41  2.38  1.520 P K2Ibvar     
107348  21 45 03.4 +17 24 11  4.34  1.161   G5Ib        
107354  21 45 10.0 +25 41 54  4.14  0.425   F5IV        
107380  21 45 37.7 -32 58 22  4.35 -0.053   B9.5V       
107418  21 45 46.9 +61 10 27  4.25  0.474   A2Iavar     
107533  21 47 13.2 +49 21 47  4.23 -0.120   B3III       
107556  21 47 40.4 -16 04 29  2.85  0.180   A5mF2 (IV)  
108085  21 54 37.3 -37 18 37  3.00 -0.084   B8III       
108431  21 58 41.6 -54 56 15  4.40  0.297 D F0IV        
108917  22 04 07.5 +64 41 03  4.26  0.379   Am          
109074  22 06 22.4 -00 15 49  2.95  0.969   G2Ib        
109111  22 06 48.2 -39 29 15  4.47  1.349   M0III       
109139  22 07 03.4 -13 48 49  4.29 -0.075   B8V         
109176  22 07 32.8 +25 24 06  3.77  0.435   F5V         
109268  22 08 57.2 -46 54 17  1.73 -0.070   B7IV        
109285  22 09 03.1 -32 55 55  4.50  0.054   A2V         
109410  22 10 30.0 +33 14 06  4.28  0.471   F5III       
109427  22 10 46.8 +06 15 17  3.52  0.086   A2V         
109492  22 11 15.3 +58 15 30  3.39  1.558 P K1Ibv SB    
109754  22 14 22.4 +39 46 20  4.50  1.385   K3III       
109857  22 15 27.8 +57 06 04  4.18  0.278 P F0IV        
109937  22 16 28.3 +37 48 23  4.14  1.447   K3III       
110003  22 17 26.4 -07 43 32  4.17  0.979   G8III-IV    
110130  22 19 16.8 -60 12 07  2.87  1.390   K3III       
110395  22 22 15.0 -01 19 45  3.86 -0.057   A0V         
110538  22 24 00.9 +52 17 13  4.42  1.015   G9III       
110960  22 29 25.4 +00 02 21  3.65  0.406   F3III-IV    
110991  22 29 36.0 +58 28 27  4.07  0.778 P G2Ibvar     
110997  22 29 57.2 -43 26 11  3.97  1.022   G6/G8III    
111022  22 30 00.7 +47 45 58  4.34  1.679   M0II        
111043  22 30 26.4 -43 41 24  4.12  1.570   M4.5IIIa    
111169  22 31 46.1 +50 20 31  3.76  0.031   A1V         
111188  22 32 09.4 -32 17 12  4.29  0.011   A1V         
111497  22 35 56.8 -00 03 29  4.04 -0.083   B9IV-Vn     
111944  22 41 01.2 +44 20 12  4.50  1.318   K3III       
111954  22 41 17.4 -26 59 00  4.18 -0.105   B8V         
112029  22 42 02.2 +10 53 30  3.41 -0.086   B8.5V       
112122  22 43 21.0 -46 49 27  2.07  1.610   M5III       
112158  22 43 32.6 +30 16 54  2.93  0.852   G2II-III    
112405  22 47 10.4 -81 19 15  4.13  0.208   A9IV/V      
112440  22 47 05.2 +23 37 35  3.97  1.070   G8II-III    
112447  22 47 16.1 +12 13 56  4.20  0.502   F7V         
112623  22 49 14.6 -51 15 22  3.49  0.083   A3V         
112716  22 50 12.0 -13 31 54  4.05  1.570   K5III       
112724  22 50 05.5 +66 15 40  3.50  1.053   K0III       
112748  22 50 33.6 +24 39 45  3.51  0.933   M2III       
112948  22 53 09.7 -32 48 51  4.46 -0.037   A0III       
112961  22 53 12.8 -07 31 06  3.73  1.626   M2IIIvar    
113136  22 55 15.6 -15 45 34  3.27  0.066   A3V         
113246  22 56 35.0 -32 28 41  4.20  0.952   G8III       
113368  22 58 17.0 -29 33 40  1.17  0.145   A3V         
113638  23 01 33.2 -52 41 32  4.11  0.960   G8III       
113726  23 02 27.2 +42 23 17  3.62 -0.099   B6pv SB     
113881  23 04 20.0 +28 08 43  2.44  1.655   M2II-IIIvar 
113889  23 04 27.7 +03 52 56  4.48 -0.115   B6Ve        
113963  23 05 20.1 +15 16 02  2.49 -0.002   B9.5III     
114119  23 07 17.8 -23 40 51  4.48  0.892   G8III       
114131  23 07 31.4 -43 27 29  4.28  0.423   F5me        
114222  23 08 16.0 +75 26 59  4.41  0.802   G2III       
114341  23 10 03.5 -21 06 35  3.68  1.202   K1III       
114421  23 11 00.3 -45 11 03  3.88  0.998   K0III SB    
114724  23 14 55.1 -05 59 13  4.22  1.545   M2III       
114855  23 16 29.6 -09 01 30  4.24  1.107   K0III       
114971  23 17 45.7 +03 20 43  3.70  0.916   G7III       
114996  23 18 05.6 -58 10 21  3.99  0.410   F1III       
115033  23 18 30.0 -09 07 11  4.41 -0.144   B5Vn        
115102  23 19 26.6 -32 28 09  4.41  1.109   K1III       
115438  23 23 34.4 -20 02 16  3.96  1.082   K0III       
115623  23 25 57.3 +23 28 03  4.42  0.617   F8IV        
115669  23 26 39.0 -20 34 44  4.38  1.460   K4III       
115830  23 28 33.1 +06 26 32  4.27  1.062   K1III       
116231  23 33 35.1 -37 45 16  4.38 -0.095   B9.5IVMNpe. 
116584  23 38 07.8 +46 31 14  3.81  0.984   G8III-IV    
116631  23 38 42.2 +43 19 54  4.29 -0.083   B8V         
116727  23 39 49.8 +77 41 47  3.21  1.031   K1IV        
116771  23 40 32.6 +05 41 19  4.13  0.507   F7V         
116805  23 40 58.7 +44 23 52  4.15 -0.071   B9IVn       
116928  23 42 38.0 +01 50 36  4.49  0.200   A7V         
116971  23 43 19.1 -14 28 53  4.49 -0.032   B9V         
118268  23 59 54.2 +06 55 37  4.03  0.419   F4IV        
118322  00 00 30.4 -65 30 47  4.49 -0.075   B9IV        
