11  25    2.480  1.819   12 -22 -24  263.97 -0.31   14.243  81.27  0.001
11  26    4.099  0.072   13 -22 -24  276.17 -0.28    8.497 277.31  0.008
11  27    5.428 -1.650   14 -22 -24  288.36 -0.26    2.271 267.90  0.043
11  28    6.385 -3.227   15 -22 -24  300.56 -0.23  356.154 261.49  0.101
11  29    6.931 -4.570   16 -22 -23  312.75 -0.21  350.588 256.45  0.178
11  30    7.058 -5.622   16 -22 -22  324.93 -0.18  345.829 252.64  0.266
12   1    6.792 -6.356   15 -22 -21  337.11 -0.16  341.982 249.99  0.362
12   2    6.181 -6.763   15 -23 -19  349.28 -0.14  339.077 248.40  0.461
12   3    5.287 -6.851   14 -23 -17    1.44 -0.12  337.112 247.80  0.558
12   4    4.178 -6.636   12 -24 -16   13.60 -0.09  336.090 248.12  0.652
12   5    2.925 -6.137   11 -25 -14   25.75 -0.07  336.028 249.30  0.739
12   6    1.597 -5.379    9 -25 -12   37.90 -0.05  336.948 251.31  0.817
12   7    0.257 -4.393    8 -26 -11   50.04 -0.02  338.871 254.11  0.884
12   8   -1.037 -3.213    6 -26 -10   62.18  0.01  341.789 257.61  0.937
12   9   -2.236 -1.882    5 -27  -9   74.32  0.04  345.638 261.55  0.975
12  10   -3.299 -0.453    3 -27  -9   86.45  0.07  350.274 264.59  0.996
12  11   -4.191  1.016    2 -27 -10   98.58  0.10  355.465  97.27  0.998
12  12   -4.886  2.458    1 -27 -10  110.71  0.13    0.910  99.05  0.981
12  13   -5.363  3.801   -1 -27 -11  122.85  0.16    6.292 103.21  0.943
12  14   -5.606  4.972   -1 -27 -12  134.98  0.19   11.316 107.04  0.885
12  15   -5.606  5.900   -2 -26 -14  147.12  0.22   15.745 110.13  0.810
12  16   -5.357  6.524   -3 -25 -15  159.27  0.26   19.388 112.29  0.719
12  17   -4.861  6.793   -3 -25 -17  171.42  0.29   22.084 113.41  0.616
12  18   -4.126  6.673   -3 -24 -19  183.57  0.32   23.677 113.42  0.505
12  19   -3.172  6.152   -3 -23 -20  195.73  0.35   24.008 112.28  0.392
12  20   -2.029  5.243   -2 -23 -21  207.90  0.38   22.931 109.97  0.283
12  21   -0.745  3.991   -1 -22 -23  220.08  0.41   20.357 106.56  0.184
12  22    0.617  2.474    0 -21 -23  232.26  0.44   16.324 102.33  0.102
12  23    1.981  0.793    1 -21 -24  244.45  0.47   11.071  98.07  0.042
12  24    3.260 -0.930    2 -21 -24  256.64  0.50    5.048  97.40  0.008
12  25    4.365 -2.573    3 -21 -24  268.83  0.53  358.818 236.25  0.001
12  26    5.216 -4.029    4 -21 -24  281.02  0.56  352.907 251.24  0.021
12  27    5.750 -5.216    4 -21 -23  293.21  0.58  347.688 249.53  0.064
12  28    5.929 -6.085    4 -21 -22  305.39  0.61  343.363 247.39  0.126
12  29    5.743 -6.615    4 -21 -21  317.57  0.63  340.014 245.89  0.203
12  30    5.209 -6.807    3 -21 -19  329.75  0.65  337.658 245.20  0.289
12  31    4.370 -6.679    2 -22 -17  341.92  0.68  336.290 245.36  0.382
 1   1    3.287 -6.256    1 -22 -16  354.08  0.70  335.908 246.31  0.477
