Ene.&-1&135&29&28.6&$+$& 2&54&07.6&0.7184593&Abr.& 1&283&13&00.8&$-$& 1&30&46.5&0.7276078 \\       
    &10&203&33&30.4&$+$& 2&43&12.5&0.7217680&    &13&349&42&23.4&$-$& 3&23&25.5&0.7271587 \\       
    &12&206&46&36.3&$+$& 2&36&06.7&0.7220295&    &15&352&53&00.2&$-$& 3&22&32.3&0.7269849 \\       
    &14&209&59&31.4&$+$& 2&28&31.7&0.7222950&    &17&356&03&42.1&$-$& 3&21&01.8&0.7267998 \\       
    &16&213&12&15.8&$+$& 2&20&29.1&0.7225636&    &19&359&14&29.4&$-$& 3&18&54.2&0.7266039 \\[1.0ex]
    &18&216&24&49.2&$+$& 2&12&00.4&0.7228345&    &21&  2&25&22.0&$-$& 3&16&09.8&0.7263978 \\       
    &20&219&37&11.7&$+$& 2&03&07.3&0.7231068&    &23&  5&36&20.2&$-$& 3&12&49.1&0.7261822 \\       
    &22&222&49&23.3&$+$& 1&53&51.6&0.7233798&    &25&  8&47&23.9&$-$& 3&08&52.6&0.7259577 \\       
    &24&226&01&24.1&$+$& 1&44&14.9&0.7236525&    &27& 11&58&33.3&$-$& 3&04&21.0&0.7257250 \\       
    &26&229&13&14.3&$+$& 1&34&19.2&0.7239240&    &29& 15&09&48.5&$-$& 2&59&15.1&0.7254848 \\[1.0ex]
    &28&232&24&54.0&$+$& 1&24&06.4&0.7241936&    &31& 18&21&09.5&$-$& 2&53&35.8&0.7252378 \\       
Mar.& 2&235&36&23.5&$+$& 1&13&38.3&0.7244604&Jun.& 2& 21&32&36.4&$-$& 2&47&23.9&0.7249848 \\       
    & 4&238&47&43.1&$+$& 1&02&57.1&0.7247236&    & 4& 24&44&09.3&$-$& 2&40&40.7&0.7247267 \\       
    & 6&241&58&53.1&$+$& 0&52&04.6&0.7249823&    & 6& 27&55&48.3&$-$& 2&33&27.3&0.7244641 \\       
    & 8&245&09&53.8&$+$& 0&41&02.9&0.7252358&    & 8& 31&07&33.5&$-$& 2&25&45.0&0.7241979 \\[1.0ex]
    &10&248&20&45.8&$+$& 0&29&54.1&0.7254832&    &10& 34&19&24.9&$-$& 2&17&35.2&0.7239289 \\       
    &12&251&31&29.5&$+$& 0&18&40.3&0.7257239&    &12& 37&31&22.7&$-$& 2&08&59.3&0.7236580 \\       
    &14&254&42&05.2&$+$& 0&07&23.4&0.7259570&    &14& 40&43&26.9&$-$& 1&59&58.9&0.7233860 \\       
    &16&257&52&33.6&$-$& 0&03&54.4&0.7261819&    &16& 43&55&37.6&$-$& 1&50&35.6&0.7231137 \\       
    &18&261&02&55.1&$-$& 0&15&11.1&0.7263978&    &18& 47&07&54.9&$-$& 1&40&51.1&0.7228420 \\[1.0ex]
    &20&264&13&10.3&$-$& 0&26&24.6&0.7266042&    &20& 50&20&19.0&$-$& 1&30&47.3&0.7225718 \\       
    &22&267&23&19.8&$-$& 0&37&32.9&0.7268003&    &22& 53&32&49.8&$-$& 1&20&25.9&0.7223038 \\       
    &24&270&33&24.0&$-$& 0&48&33.9&0.7269856&    &24& 56&45&27.5&$-$& 1&09&49.0&0.7220390 \\       
    &26&273&43&23.7&$-$& 0&59&25.7&0.7271595&    &26& 59&58&12.1&$-$& 0&58&58.4&0.7217782 \\       
    &28&276&53&19.3&$-$& 1&10&06.4&0.7273215&    &28& 63&11&03.8&$-$& 0&47&56.3&0.7215222 \\[1.0ex]
    &30&280&03&11.5&$-$& 1&20&33.9&0.7274710&    &30& 66&24&02.5&$-$& 0&36&44.6&0.7212717 \\       
Abr.& 1&283&13&00.8&$-$& 1&30&46.5&0.7276078&Jul.& 2& 69&37&08.4&$-$& 0&25&25.5&0.7210277 \\[1.0ex]
