 2458815.5 -18.1576 -1.9852   0.409037776277   391.6796  -2.8532  0.0004
 2458816.5 -18.0184 -2.0014   0.409037691471   391.7897  -2.8698  0.0005
 2458817.5 -17.8883 -1.9970   0.409037706627   391.8963  -2.8659  0.0005
 2458818.5 -17.7858 -1.9761   0.409037801741   391.9921  -2.8454  0.0004
 2458819.5 -17.7213 -1.9452   0.409037945660   392.0727  -2.8148  0.0004
 2458820.5 -17.6978 -1.9112   0.409038104163   392.1371  -2.7811  0.0004
 2458821.5 -17.7116 -1.8807   0.409038245499   392.1866  -2.7509  0.0003
 2458822.5 -17.7544 -1.8592   0.409038343549   392.2246  -2.7296  0.0003
 2458823.5 -17.8141 -1.8505   0.409038379564   392.2557  -2.7210  0.0003
 2458824.5 -17.8767 -1.8567   0.409038343445   392.2856  -2.7273  0.0003
 2458825.5 -17.9269 -1.8778   0.409038235108   392.3205  -2.7485  0.0003
 2458826.5 -17.9497 -1.9114   0.409038065916   392.3661  -2.7823  0.0004
 2458827.5 -17.9326 -1.9527   0.409037859458   392.4276  -2.8239  0.0004
 2458828.5 -17.8686 -1.9945   0.409037650433   392.5077  -2.8661  0.0004
 2458829.5 -17.7587 -2.0283   0.409037480257   392.6062  -2.9003  0.0005
 2458830.5 -17.6137 -2.0459   0.409037388793   392.7186  -2.9184  0.0005
 2458831.5 -17.4538 -2.0416   0.409037403505   392.8371  -2.9146  0.0005
 2458832.5 -17.3046 -2.0143   0.409037529511   392.9514  -2.8878  0.0005
 2458833.5 -17.1907 -1.9686   0.409037744922   393.0518  -2.8426  0.0004
 2458834.5 -17.1283 -1.9138   0.409038004375   393.1317  -2.7881  0.0004
 2458835.5 -17.1208 -1.8618   0.409038250305   393.1898  -2.7364  0.0003
 2458836.5 -17.1571 -1.8238   0.409038428304   393.2304  -2.6985  0.0003
 2458837.5 -17.2148 -1.8074   0.409038501618   393.2624  -2.6823  0.0003
 2458838.5 -17.2661 -1.8146   0.409038460688   393.2968  -2.6896  0.0003
 2458839.5 -17.2854 -1.8412   0.409038325291   393.3439  -2.7164  0.0003
 2458840.5 -17.2558 -1.8784   0.409038138796   393.4104  -2.7539  0.0003
 2458841.5 -17.1733 -1.9148   0.409037956037   393.4978  -2.7907  0.0004
 2458842.5 -17.0476 -1.9398   0.409037828439   393.6026  -2.8162  0.0004
 2458843.5 -16.8980 -1.9463   0.409037791128   393.7170  -2.8231  0.0004
 2458844.5 -16.7480 -1.9316   0.409037856052   393.8315  -2.8090  0.0004
 2458845.5 -16.6191 -1.8980   0.409038012511   393.9378  -2.7759  0.0004
 2458846.5 -16.5262 -1.8512   0.409038233407   394.0298  -2.7294  0.0003
 2458847.5 -16.4761 -1.7983   0.409038483802   394.1048  -2.6768  0.0003
 2458848.5 -16.4678 -1.7465   0.409038728648   394.1633  -2.6253  0.0002
 2458849.5 -16.4941 -1.7020   0.409038938126   394.2079  -2.5810  0.0002
