 2458451.5 -15.9876 -4.8522   0.409026139952   372.5597  -5.6383  0.0032
 2458452.5 -15.9897 -4.8144   0.409026316799   372.6138  -5.6008  0.0032
 2458453.5 -16.0345 -4.7895   0.409026431397   372.6510  -5.5760  0.0031
 2458454.5 -16.1011 -4.7837   0.409026453331   372.6794  -5.5703  0.0031
 2458455.5 -16.1656 -4.7983   0.409026376136   372.7085  -5.5851  0.0031
 2458456.5 -16.2070 -4.8301   0.409026215996   372.7468  -5.6170  0.0032
 2458457.5 -16.2109 -4.8722   0.409026005690   372.8000  -5.6593  0.0032
 2458458.5 -16.1724 -4.9162   0.409025785808   372.8700  -5.7037  0.0033
 2458459.5 -16.0956 -4.9542   0.409025595474   372.9552  -5.7420  0.0033
 2458460.5 -15.9921 -4.9799   0.409025464747   373.0511  -5.7681  0.0033
 2458461.5 -15.8769 -4.9899   0.409025410180   373.1518  -5.7785  0.0033
 2458462.5 -15.7660 -4.9837   0.409025433913   373.2508  -5.7727  0.0033
 2458463.5 -15.6730 -4.9635   0.409025525550   373.3427  -5.7529  0.0033
 2458464.5 -15.6077 -4.9333   0.409025665588   373.4236  -5.7231  0.0033
 2458465.5 -15.5754 -4.8983   0.409025829171   373.4915  -5.6884  0.0032
 2458466.5 -15.5761 -4.8640   0.409025989413   373.5462  -5.6543  0.0032
 2458467.5 -15.6055 -4.8357   0.409026120153   373.5895  -5.6262  0.0032
 2458468.5 -15.6548 -4.8183   0.409026198493   373.6249  -5.6089  0.0032
 2458469.5 -15.7107 -4.8151   0.409026207623   373.6575  -5.6059  0.0032
 2458470.5 -15.7569 -4.8277   0.409026140407   373.6939  -5.6186  0.0032
 2458471.5 -15.7751 -4.8546   0.409026003668   373.7414  -5.6457  0.0032
 2458472.5 -15.7484 -4.8908   0.409025821917   373.8068  -5.6822  0.0032
 2458473.5 -15.6666 -4.9275   0.409025637684   373.8940  -5.7193  0.0033
 2458474.5 -15.5316 -4.9537   0.409025504840   374.0025  -5.7459  0.0033
 2458475.5 -15.3607 -4.9589   0.409025473360   374.1253  -5.7516  0.0033
 2458476.5 -15.1844 -4.9377   0.409025569689   374.2504  -5.7309  0.0033
 2458477.5 -15.0365 -4.8924   0.409025782965   374.3642  -5.6862  0.0032
 2458478.5 -14.9425 -4.8326   0.409026066644   374.4567  -5.6267  0.0032
 2458479.5 -14.9110 -4.7717   0.409026355774   374.5244  -5.5661  0.0031
 2458480.5 -14.9321 -4.7221   0.409026590102   374.5710  -5.5167  0.0031
 2458481.5 -14.9843 -4.6917   0.409026731355   374.6053  -5.4864  0.0030
 2458482.5 -15.0417 -4.6826   0.409026769389   374.6373  -5.4774  0.0030
 2458483.5 -15.0818 -4.6917   0.409026718927   374.6762  -5.4867  0.0030
 2458484.5 -15.0891 -4.7126   0.409026611396   374.7281  -5.5078  0.0030
