   2464396.482639           23.3394791       -  4.264887     0.992895085
   2464396.483333           23.3395218       -  4.264615     0.992895266
   2464396.484028           23.3395646       -  4.264343     0.992895447
   2464396.484722           23.3396073       -  4.264071     0.992895629
   2464396.485417           23.3396500       -  4.263799     0.992895810
   2464396.486111           23.3396927       -  4.263527     0.992895991
   2464396.486806           23.3397354       -  4.263255     0.992896173
   2464396.487500           23.3397782       -  4.262983     0.992896354
   2464396.488194           23.3398209       -  4.262711     0.992896535
   2464396.488889           23.3398636       -  4.262439     0.992896717
   2464396.489583           23.3399063       -  4.262167     0.992896898
   2464396.490278           23.3399490       -  4.261895     0.992897079
   2464396.490972           23.3399918       -  4.261623     0.992897260
   2464396.491667           23.3400345       -  4.261351     0.992897442
   2464396.492361           23.3400772       -  4.261079     0.992897623
   2464396.493056           23.3401199       -  4.260807     0.992897804
   2464396.493750           23.3401626       -  4.260535     0.992897986
   2464396.494444           23.3402053       -  4.260262     0.992898167
   2464396.495139           23.3402481       -  4.259990     0.992898348
   2464396.495833           23.3402908       -  4.259718     0.992898529
   2464396.496528           23.3403335       -  4.259446     0.992898711
   2464396.497222           23.3403762       -  4.259174     0.992898892
   2464396.497917           23.3404189       -  4.258902     0.992899073
   2464396.498611           23.3404617       -  4.258630     0.992899255
   2464396.499306           23.3405044       -  4.258358     0.992899436
   2464396.500000           23.3405471       -  4.258086     0.992899617
   2464396.500694           23.3405898       -  4.257814     0.992899799
   2464396.501389           23.3406325       -  4.257542     0.992899980
   2464396.502083           23.3406752       -  4.257270     0.992900161
   2464396.502778           23.3407180       -  4.256998     0.992900342
   2464396.503472           23.3407607       -  4.256726     0.992900524
   2464396.504167           23.3408034       -  4.256454     0.992900705
   2464396.504861           23.3408461       -  4.256182     0.992900886
   2464396.505556           23.3408888       -  4.255910     0.992901068
   2464396.506250           23.3409315       -  4.255638     0.992901249
   2464396.506944           23.3409743       -  4.255366     0.992901430
   2464396.507639           23.3410170       -  4.255094     0.992901612
   2464396.508333           23.3410597       -  4.254822     0.992901793
   2464396.509028           23.3411024       -  4.254549     0.992901974
   2464396.509722           23.3411451       -  4.254277     0.992902155
   2464396.510417           23.3411878       -  4.254005     0.992902337
   2464396.511111           23.3412306       -  4.253733     0.992902518
   2464396.511806           23.3412733       -  4.253461     0.992902699
   2464396.512500           23.3413160       -  4.253189     0.992902881
   2464396.513194           23.3413587       -  4.252917     0.992903062
   2464396.513889           23.3414014       -  4.252645     0.992903243
   2464396.514583           23.3414441       -  4.252373     0.992903425
   2464396.515278           23.3414869       -  4.252101     0.992903606
   2464396.515972           23.3415296       -  4.251829     0.992903787
   2464396.516667           23.3415723       -  4.251557     0.992903968
   2464396.517361           23.3416150       -  4.251285     0.992904150
   2464396.518056           23.3416577       -  4.251013     0.992904331
   2464396.518750           23.3417004       -  4.250741     0.992904512
   2464396.519444           23.3417432       -  4.250469     0.992904694
   2464396.520139           23.3417859       -  4.250197     0.992904875
   2464396.520833           23.3418286       -  4.249925     0.992905056
   2464396.521528           23.3418713       -  4.249653     0.992905238
   2464396.522222           23.3419140       -  4.249380     0.992905419
   2464396.522917           23.3419567       -  4.249108     0.992905600
   2464396.523611           23.3419995       -  4.248836     0.992905782
   2464396.524306           23.3420422       -  4.248564     0.992905963
   2464396.525000           23.3420849       -  4.248292     0.992906144
   2464396.525694           23.3421276       -  4.248020     0.992906325
   2464396.526389           23.3421703       -  4.247748     0.992906507
   2464396.527083           23.3422130       -  4.247476     0.992906688
   2464396.527778           23.3422558       -  4.247204     0.992906869
   2464396.528472           23.3422985       -  4.246932     0.992907051
   2464396.529167           23.3423412       -  4.246660     0.992907232
   2464396.529861           23.3423839       -  4.246388     0.992907413
   2464396.530556           23.3424266       -  4.246116     0.992907595
   2464396.531250           23.3424693       -  4.245844     0.992907776
   2464396.531944           23.3425120       -  4.245572     0.992907957
   2464396.532639           23.3425548       -  4.245300     0.992908139
   2464396.533333           23.3425975       -  4.245027     0.992908320
   2464396.534028           23.3426402       -  4.244755     0.992908501
   2464396.534722           23.3426829       -  4.244483     0.992908683
   2464396.535417           23.3427256       -  4.244211     0.992908864
   2464396.536111           23.3427683       -  4.243939     0.992909045
   2464396.536806           23.3428111       -  4.243667     0.992909226
   2464396.537500           23.3428538       -  4.243395     0.992909408
   2464396.538194           23.3428965       -  4.243123     0.992909589
   2464396.538889           23.3429392       -  4.242851     0.992909770
   2464396.539583           23.3429819       -  4.242579     0.992909952
   2464396.540278           23.3430246       -  4.242307     0.992910133
   2464396.540972           23.3430673       -  4.242035     0.992910314
   2464396.541667           23.3431101       -  4.241763     0.992910496
   2464396.542361           23.3431528       -  4.241491     0.992910677
   2464396.543056           23.3431955       -  4.241218     0.992910858
   2464396.543750           23.3432382       -  4.240946     0.992911040
   2464396.544444           23.3432809       -  4.240674     0.992911221
   2464396.545139           23.3433236       -  4.240402     0.992911402
   2464396.545833           23.3433663       -  4.240130     0.992911584
   2464396.546528           23.3434091       -  4.239858     0.992911765
   2464396.547222           23.3434518       -  4.239586     0.992911946
   2464396.547917           23.3434945       -  4.239314     0.992912128
   2464396.548611           23.3435372       -  4.239042     0.992912309
   2464396.549306           23.3435799       -  4.238770     0.992912490
   2464396.550000           23.3436226       -  4.238498     0.992912672
   2464396.550694           23.3436653       -  4.238226     0.992912853
   2464396.551389           23.3437081       -  4.237954     0.992913034
   2464396.552083           23.3437508       -  4.237682     0.992913215
   2464396.552778           23.3437935       -  4.237409     0.992913397
   2464396.553472           23.3438362       -  4.237137     0.992913578
   2464396.554167           23.3438789       -  4.236865     0.992913759
   2464396.554861           23.3439216       -  4.236593     0.992913941
   2464396.555556           23.3439643       -  4.236321     0.992914122
   2464396.556250           23.3440071       -  4.236049     0.992914303
   2464396.556944           23.3440498       -  4.235777     0.992914485
   2464396.557639           23.3440925       -  4.235505     0.992914666
   2464396.558333           23.3441352       -  4.235233     0.992914847
   2464396.559028           23.3441779       -  4.234961     0.992915029
   2464396.559722           23.3442206       -  4.234689     0.992915210
   2464396.560417           23.3442633       -  4.234417     0.992915391
   2464396.561111           23.3443061       -  4.234144     0.992915573
   2464396.561806           23.3443488       -  4.233872     0.992915754
   2464396.562500           23.3443915       -  4.233600     0.992915935
   2464396.563194           23.3444342       -  4.233328     0.992916117
   2464396.563889           23.3444769       -  4.233056     0.992916298
   2464396.564583           23.3445196       -  4.232784     0.992916479
   2464396.565278           23.3445623       -  4.232512     0.992916661
   2464396.565972           23.3446050       -  4.232240     0.992916842
   2464396.566667           23.3446478       -  4.231968     0.992917023
   2464396.567361           23.3446905       -  4.231696     0.992917205
   2464396.568056           23.3447332       -  4.231424     0.992917386
   2464396.568750           23.3447759       -  4.231152     0.992917567
   2464396.569444           23.3448186       -  4.230879     0.992917749
   2464396.570139           23.3448613       -  4.230607     0.992917930
   2464396.570833           23.3449040       -  4.230335     0.992918111
   2464396.571528           23.3449468       -  4.230063     0.992918293
   2464396.572222           23.3449895       -  4.229791     0.992918474
   2464396.572917           23.3450322       -  4.229519     0.992918655
   2464396.573611           23.3450749       -  4.229247     0.992918837
   2464396.574306           23.3451176       -  4.228975     0.992919018
   2464396.575000           23.3451603       -  4.228703     0.992919199
   2464396.575694           23.3452030       -  4.228431     0.992919381
   2464396.576389           23.3452457       -  4.228159     0.992919562
   2464396.577083           23.3452885       -  4.227886     0.992919743
   2464396.577778           23.3453312       -  4.227614     0.992919925
   2464396.578472           23.3453739       -  4.227342     0.992920106
   2464396.579167           23.3454166       -  4.227070     0.992920287
   2464396.579861           23.3454593       -  4.226798     0.992920469
   2464396.580556           23.3455020       -  4.226526     0.992920650
   2464396.581250           23.3455447       -  4.226254     0.992920831
   2464396.581944           23.3455874       -  4.225982     0.992921013
   2464396.582639           23.3456302       -  4.225710     0.992921194
   2464396.583333           23.3456729       -  4.225438     0.992921375
   2464396.584028           23.3457156       -  4.225165     0.992921557
   2464396.584722           23.3457583       -  4.224893     0.992921738
   2464396.585417           23.3458010       -  4.224621     0.992921919
   2464396.586111           23.3458437       -  4.224349     0.992922101
   2464396.586806           23.3458864       -  4.224077     0.992922282
   2464396.587500           23.3459291       -  4.223805     0.992922463
   2464396.588194           23.3459718       -  4.223533     0.992922645
   2464396.588889           23.3460146       -  4.223261     0.992922826
   2464396.589583           23.3460573       -  4.222989     0.992923007
   2464396.590278           23.3461000       -  4.222717     0.992923189
   2464396.590972           23.3461427       -  4.222444     0.992923370
   2464396.591667           23.3461854       -  4.222172     0.992923551
   2464396.592361           23.3462281       -  4.221900     0.992923733
   2464396.593056           23.3462708       -  4.221628     0.992923914
   2464396.593750           23.3463135       -  4.221356     0.992924095
   2464396.594444           23.3463563       -  4.221084     0.992924277
   2464396.595139           23.3463990       -  4.220812     0.992924458
   2464396.595833           23.3464417       -  4.220540     0.992924639
   2464396.596528           23.3464844       -  4.220268     0.992924821
   2464396.597222           23.3465271       -  4.219996     0.992925002
   2464396.597917           23.3465698       -  4.219723     0.992925183
   2464396.598611           23.3466125       -  4.219451     0.992925365
   2464396.599306           23.3466552       -  4.219179     0.992925546
   2464396.600000           23.3466979       -  4.218907     0.992925727
   2464396.600694           23.3467407       -  4.218635     0.992925909
   2464396.601389           23.3467834       -  4.218363     0.992926090
   2464396.602083           23.3468261       -  4.218091     0.992926271
   2464396.602778           23.3468688       -  4.217819     0.992926453
   2464396.603472           23.3469115       -  4.217547     0.992926634
   2464396.604167           23.3469542       -  4.217274     0.992926815
   2464396.604861           23.3469969       -  4.217002     0.992926997
   2464396.605556           23.3470396       -  4.216730     0.992927178
   2464396.606250           23.3470823       -  4.216458     0.992927359
   2464396.606944           23.3471250       -  4.216186     0.992927541
   2464396.607639           23.3471678       -  4.215914     0.992927722
   2464396.608333           23.3472105       -  4.215642     0.992927904
   2464396.609028           23.3472532       -  4.215370     0.992928085
   2464396.609722           23.3472959       -  4.215098     0.992928266
   2464396.610417           23.3473386       -  4.214825     0.992928448
   2464396.611111           23.3473813       -  4.214553     0.992928629
   2464396.611806           23.3474240       -  4.214281     0.992928810
   2464396.612500           23.3474667       -  4.214009     0.992928992
   2464396.613194           23.3475094       -  4.213737     0.992929173
   2464396.613889           23.3475522       -  4.213465     0.992929354
   2464396.614583           23.3475949       -  4.213193     0.992929536
   2464396.615278           23.3476376       -  4.212921     0.992929717
   2464396.615972           23.3476803       -  4.212649     0.992929898
   2464396.616667           23.3477230       -  4.212376     0.992930080
   2464396.617361           23.3477657       -  4.212104     0.992930261
   2464396.618056           23.3478084       -  4.211832     0.992930442
   2464396.618750           23.3478511       -  4.211560     0.992930624
   2464396.619444           23.3478938       -  4.211288     0.992930805
   2464396.620139           23.3479365       -  4.211016     0.992930986
   2464396.620833           23.3479793       -  4.210744     0.992931168
   2464396.621528           23.3480220       -  4.210472     0.992931349
   2464396.622222           23.3480647       -  4.210199     0.992931530
   2464396.622917           23.3481074       -  4.209927     0.992931712
   2464396.623611           23.3481501       -  4.209655     0.992931893
   2464396.624306           23.3481928       -  4.209383     0.992932075
   2464396.625000           23.3482355       -  4.209111     0.992932256
   2464396.625694           23.3482782       -  4.208839     0.992932437
   2464396.626389           23.3483209       -  4.208567     0.992932619
   2464396.627083           23.3483636       -  4.208295     0.992932800
   2464396.627778           23.3484063       -  4.208023     0.992932981
   2464396.628472           23.3484491       -  4.207750     0.992933163
   2464396.629167           23.3484918       -  4.207478     0.992933344
   2464396.629861           23.3485345       -  4.207206     0.992933525
   2464396.630556           23.3485772       -  4.206934     0.992933707
   2464396.631250           23.3486199       -  4.206662     0.992933888
   2464396.631944           23.3486626       -  4.206390     0.992934069
   2464396.632639           23.3487053       -  4.206118     0.992934251
   2464396.633333           23.3487480       -  4.205846     0.992934432
   2464396.634028           23.3487907       -  4.205573     0.992934614
   2464396.634722           23.3488334       -  4.205301     0.992934795
   2464396.635417           23.3488761       -  4.205029     0.992934976
   2464396.636111           23.3489189       -  4.204757     0.992935158
   2464396.636806           23.3489616       -  4.204485     0.992935339
   2464396.637500           23.3490043       -  4.204213     0.992935520
   2464396.638194           23.3490470       -  4.203941     0.992935702
